CHR,chromosomeChunk
17,17:61909444-62340661
17,17:62006100-62464760
17,17:62015914-62493154
17,17:62073431-62658186
17,17:62116502-62833272
17,17:62223330-62915598
17,17:62224587-62930321
17,17:62461569-62971694
17,17:62473902-63052957
17,17:62495734-63223821
17,17:62745781-63557765
17,17:62850430-64188202
17,17:62923752-64806861
17,17:62962668-65242105
17,17:63006833-65362743
17,17:63133549-65693372
17,17:63524681-65740647
17,17:63631656-65980494
17,17:64298754-65989765
17,17:65066554-66042958
17,17:65334032-66111659
17,17:65373575-66148609
17,17:65713949-66188943
17,17:65821640-66253297
17,17:65987217-66760023
17,17:66031635-67057205
17,17:66098049-67138029
17,17:66121918-67323385
17,17:66186025-67539472
17,17:66242770-67550002
17,17:66255323-67899141
17,17:66970629-68176189
17,17:67074843-70636611
17,17:67143355-71088851
17,17:67410839-71245091
17,17:67547499-71308314
17,17:67573392-71640228
17,17:68163102-72209481
17,17:70319264-72258159
17,17:70642088-72311023
17,17:71189129-72351959
17,17:71279763-72447792
17,17:71330523-72480933
17,17:72199721-72527613
17,17:72209653-72542282
17,17:72270386-72563482
17,17:72322349-72590348
17,17:72420990-72603368
17,17:72462555-72619897
17,17:72517313-72765492
17,17:72537247-72772506
17,17:72556855-72835918
17,17:72575504-72857627
17,17:72595979-72869156
17,17:72606026-72889708
17,17:72666717-72971823
17,17:72766686-73001895
17,17:72772622-73017356
17,17:72838162-73061984
17,17:72858619-73102257
17,17:72873428-73127890
17,17:72946838-73179078
17,17:72983727-73231853
17,17:73008765-73267308
17,17:73028670-73285591
17,17:73083822-73401790
17,17:73106047-73496171
17,17:73131343-73511664
17,17:73201754-73520820
17,17:73232694-73571289
17,17:73267450-73704142
17,17:73314157-73761792
17,17:73437240-73821886
17,17:73496342-73840798
17,17:73512141-73852588
17,17:73521161-73875627
17,17:73584139-73893084
17,17:73717408-73937221
17,17:73772515-74023533
17,17:73823306-74117657
17,17:73841780-74236454
17,17:73870242-74267375
17,17:73876416-74303761
17,17:73893141-74383941
17,17:73937588-74449288
17,17:74035184-74466199
17,17:74132414-74497872
17,17:74261283-74553765
17,17:74270130-74583038
17,17:74305567-74639920
17,17:74385532-74707098
17,17:74449433-74722866
17,17:74466973-74730018
17,17:74523438-74777531
17,17:74553848-75213179
17,17:74620843-75496678
17,17:74668633-76139049
17,17:74708919-76162258
17,17:74722912-76169608
17,17:74730197-76183314
17,17:75082798-76203782
17,17:75276651-76221717
17,17:76000249-76274573
17,17:76142434-76343879
17,17:76164639-76356158
17,17:76170160-76369992
17,17:76183398-76573476
17,17:76210267-76628139
17,17:76257430-76778379
17,17:76311810-76837523
17,17:76352864-76842950
17,17:76356534-76921469
17,17:76374721-76976191
17,17:76613471-77005949
17,17:76670130-77084681
17,17:76783463-77613550
17,17:76842035-77761782
17,17:76849059-77775482
17,17:76967320-77813228
17,17:76987799-78009647
17,17:77071021-78074412
17,17:77085427-78093678
17,17:77751931-78120982
17,17:77765931-78227299
17,17:77806955-78411886
17,17:77906142-78451643
17,17:78010435-78945013
17,17:78075355-78983317
17,17:78109013-79008501
17,17:78143791-79139877
17,17:78234665-79196799
17,17:78440948-79212891
17,17:78518619-79215081
17,17:78965398-79269347
17,17:79002933-79283048
17,17:79008948-79364056
17,17:79163393-79490873
17,17:79202077-79504156
17,17:79213039-79520987
17,17:79218800-79615779
17,17:79277571-79630142
17,17:79361930-79640934
17,17:79476997-79670330
17,17:79495422-79688042
17,17:79506911-79791178
17,17:79523913-79818570
17,17:79617489-79829282
17,17:79632066-79838982
17,17:79648204-79869340
17,17:79670387-79885590
17,17:79780287-79900288
17,17:79801035-79975282
17,17:79825597-79989027
17,17:79836301-79992080
17,17:79845713-79995608
17,17:79869815-80015346
17,17:79890260-80023763
17,17:79934683-80056208
17,17:79976578-80170706
17,17:79989500-80175228
17,17:79993012-80231607
17,17:80005778-80252786
17,17:80015382-80275478
17,17:80036214-80291950
17,17:80059336-80340566
17,17:80172103-80408705
17,17:80186273-80448413
17,17:80251592-80606429
17,17:80272744-80656604
17,17:80278900-80688204
17,17:80338986-80709073
17,17:80347099-81009686
17,17:80412149-81052864
17,17:80477589-81063860
17,17:80612849-81195210
17,17:80674559-81195210
17,17:80693451-81195210
18,18:1-712676
18,18:1-812547
18,18:1-813757
18,18:109065-1408345
18,18:158383-2571508
18,18:319361-2616634
18,18:657604-2655394
18,18:721588-2833063
18,18:813275-2915991
18,18:1254384-3013313
18,18:2537524-3247275
18,18:2571510-3261848
18,18:2652169-3278282
18,18:2655737-3458409
18,18:2847028-4455335
18,18:2916992-5246507
18,18:3066805-5297052
18,18:3247479-5630699
18,18:3261907-6415236
18,18:3411606-6915715
18,18:3496030-8406859
18,18:5232875-8639379
18,18:5289018-8832776
18,18:5392383-9285983
18,18:5954705-9334439
18,18:6729717-9402418
18,18:7566780-9538114
18,18:8609443-9615238
18,18:8705659-9679490
18,18:9102628-9862548
18,18:9315192-9912846
18,18:9334765-9960018
18,18:9475007-10489945
18,18:9546789-10552758
18,18:9678245-10604795
18,18:9708162-10626350
18,18:9912313-11909222
18,18:9913999-12030876
18,18:10454625-12032180
18,18:10525902-12223538
18,18:10594587-12377313
18,18:10612301-12432237
18,18:11688955-12658133
18,18:11981024-12725739
18,18:12031177-12749420
18,18:12201981-12775922
18,18:12307668-12929642
18,18:12407895-12987535
18,18:12438889-13125051
18,18:12658737-13652754
18,18:12739489-13764557
18,18:12774650-14132489
18,18:12785477-14249455
18,18:12947132-14342524
18,18:12991361-18691812
18,18:13217497-19180845
18,18:13663346-19210417
18,18:14057456-19284766
18,18:14179096-19450918
18,18:14337422-19928215
18,18:18526867-20606451
18,18:19109242-21017925
18,18:19192228-21066567
18,18:19230858-21166862
18,18:19284918-21715574
18,18:19927809-21741567
18,18:20378224-21977844
18,18:20714528-22033499
18,18:21032787-22059921
18,18:21083473-22071044
18,18:21572737-22932154
18,18:21718942-23671181
18,18:21742008-23971649
18,18:22006580-24770662
18,18:22040593-25757410
18,18:22069339-28682378
18,18:22641890-28742819
18,18:23596578-29266786
18,18:23805900-29533099
18,18:24034874-29653176
18,18:25530930-29711524
18,18:28645940-30353025
18,18:28709199-32471808
18,18:29202210-32723434
18,18:29409136-32870196
18,18:29598335-32890730
18,18:29671818-32925446
18,18:30252634-32957301
18,18:32073254-33077955
18,18:32556892-33291798
18,18:32820994-33559241
18,18:32870246-33647539
18,18:32912176-33709348
18,18:32946661-33757909
18,18:33023833-34812135
18,18:33161081-36915639
18,18:33552046-39667794
18,18:33564350-40271387
18,18:33688495-42259682
18,18:33709407-42648475
18,18:34359987-43263072
18,18:36914836-43332485
18,18:39535171-43424045
18,18:39739247-43547240
18,18:42256892-43652238
18,18:42260138-43708299
18,18:42792960-43846949
18,18:43304092-44043103
18,18:43405477-44236996
18,18:43427574-44627658
18,18:43563502-44702745
18,18:43664110-45457515
18,18:43753519-45937123
18,18:43906772-46389588
18,18:44056935-46477081
18,18:44388353-46987717
18,18:44633774-47018906
18,18:45357922-47340330
18,18:45553044-47721463
18,18:46065417-47792892
18,18:46446223-47808144
18,18:46570039-47814674
18,18:47008028-47920543
18,18:47309869-48474691
18,18:47340393-48611415
18,18:47753563-48744674
18,18:47793252-51751158
18,18:47808713-51847636
18,18:47901365-51911588
18,18:48405419-52562747
18,18:48494361-53332018
18,18:48700920-54698828
18,18:51679079-55254004
18,18:51795774-55289445
18,18:51884287-55470333
18,18:52385091-56068772
18,18:52889562-56296189
18,18:54264439-56417371
18,18:55215515-56653712
18,18:55267888-56826068
18,18:55297534-57027194
18,18:55711599-57364612
18,18:56148479-57571538
18,18:56338618-59274149
18,18:56529832-59854351
18,18:56806709-59974355
18,18:56995055-60058516
18,18:57098172-60254942
18,18:57567180-60647666
18,18:59252979-60987361
18,18:59710800-61048862
18,18:59854491-61089716
18,18:59992520-61603345
18,18:60190240-61672278
18,18:60382672-65184217
18,18:60790579-66722426
18,18:60994959-67629039
18,18:61056423-67873181
18,18:61538926-67997436
18,18:61637159-68317980
18,18:65173819-70535381
18,18:66340925-71815100
18,18:67068291-71826197
18,18:67671029-71959251
18,18:67956137-72188366
18,18:68297755-72777627
18,18:70409549-72921303
18,18:71740588-73001905
18,18:71815746-74207146
18,18:71920530-74322925
18,18:72163051-74337897
18,18:72259010-74534251
18,18:72907063-74682683
18,18:72922710-74845639
18,18:74069644-77138283
18,18:74240612-77289325
18,18:74327169-77514510
18,18:74506688-77711664
18,18:74534563-77730822
18,18:74690783-77793949
18,18:76829285-77806397
18,18:77155856-77853362
18,18:77439801-77905406
18,18:77662420-78005429
18,18:77724561-78077248
18,18:77732867-78077248
18,18:77794358-78077248
19,19:1-519654
19,19:1-542097
19,19:1-549919
19,19:281040-583493
19,19:305575-617159
19,19:416583-633597
19,19:489176-643703
19,19:531714-663277
19,19:544034-683385
19,19:567212-695460
19,19:589893-748329
19,19:617223-812327
19,19:639879-832017
19,19:647526-848175
19,19:676392-856242
19,19:685521-863453
19,19:708953-893218
19,19:797075-913240
19,19:825097-921015
19,19:840963-975939
19,19:851014-994569
19,19:859453-1021117
19,19:867962-1039068
19,19:896503-1065571
19,19:917287-1095598
19,19:925781-1106787
19,19:983174-1174282
19,19:999795-1228428
19,19:1026298-1244824
19,19:1040102-1259142
19,19:1065922-1274879
19,19:1103936-1279248
19,19:1107636-1378430
19,19:1189406-1396466
19,19:1241749-1401569
19,19:1248552-1435719
19,19:1259384-1440583
19,19:1275026-1441937
19,19:1285890-1479555
19,19:1383526-1490751
19,19:1397091-1497926
19,19:1407568-1513603
19,19:1438358-1568057
19,19:1440838-1592882
19,19:1446300-1605480
19,19:1481427-1652604
19,19:1491165-1812275
19,19:1505017-1848452
19,19:1554668-1863567
19,19:1576639-1876168
19,19:1597171-1885546
19,19:1609291-1926016
19,19:1782074-1981337
19,19:1815248-2034880
19,19:1852398-2051243
19,19:1874881-2099592
19,19:1876809-2248678
19,19:1905213-2252072
19,19:1941188-2273487
19,19:1985447-2282181
19,19:2037470-2308156
19,19:2071037-2355099
19,19:2100988-2456994
19,19:2249308-2478257
19,19:2252251-2702707
19,19:2274631-2721416
19,19:2289774-2729325
19,19:2321516-2740150
19,19:2389769-2783369
19,19:2476120-2813599
19,19:2511217-2835771
19,19:2714565-2860482
19,19:2727741-2918474
19,19:2732202-2944969
19,19:2754712-3047633
19,19:2785458-3063105
19,19:2819872-3124002
19,19:2841433-3163767
19,19:2900896-3180329
19,19:2933216-3209573
19,19:2997636-3469215
19,19:3052908-3480540
19,19:3094408-3500938
19,19:3136191-3579086
19,19:3172344-3593539
19,19:3185561-3606838
19,19:3359561-3626813
19,19:3474405-3700477
19,19:3490819-3750811
19,19:3506271-3761697
19,19:3585551-3768573
19,19:3594504-3802127
19,19:3607245-3869030
19,19:3630181-3928077
19,19:3708107-3971121
19,19:3750817-3985467
19,19:3762662-4039384
19,19:3777971-4066943
19,19:3804022-4124126
19,19:3879862-4182601
19,19:3958451-4224811
19,19:3976054-4237528
19,19:4007644-4269087
19,19:4044362-4290721
19,19:4090319-4302428
19,19:4174106-4323840
19,19:4183351-4342783
19,19:4229495-4360083
19,19:4247076-4400544
19,19:4278598-4457819
19,19:4292229-4517716
19,19:4304597-4540486
19,19:4324040-4559820
19,19:4343524-4670382
19,19:4360367-4724685
19,19:4402659-4795571
19,19:4472284-4831716
19,19:4522543-4867780
19,19:4542600-4902879
19,19:4639530-5153606
19,19:4675236-5340814
19,19:4791728-5568045
19,19:4815944-5668489
19,19:4838344-5720583
19,19:4890449-5784776
19,19:4969125-5791249
19,19:5158506-5904017
19,19:5558178-5910864
19,19:5587010-5915888
19,19:5674958-5978153
19,19:5782971-6199583
19,19:5784843-6279959
19,19:5866182-6333640
19,19:5904869-6368919
19,19:5911589-6375042
19,19:5916150-6379069
19,19:5993175-6393992
19,19:6212966-6424805
19,19:6306153-6433790
19,19:6361463-6482568
19,19:6372444-6502859
19,19:6375159-6535931
19,19:6379580-6604114
19,19:6413359-6670599
19,19:6426048-6737614
19,19:6436090-6751537
19,19:6494330-6767599
19,19:6531010-6857377
19,19:6583194-6940470
19,19:6663148-6990857
19,19:6677715-7087979
19,19:6737936-7294045
19,19:6752171-7537363
19,19:6772725-7573336
19,19:6887577-7585912
19,19:6952511-7626650
19,19:7069455-7694451
19,19:7112266-7698634
19,19:7413848-7712759
19,19:7541761-7735334
19,19:7580178-7747744
19,19:7587512-7767032
19,19:7684411-7798792
19,19:7694623-7812464
19,19:7698652-7929862
19,19:7733930-7968427
19,19:7741514-7979363
19,19:7753644-7988135
19,19:7793843-8008805
19,19:7804879-8070543
19,19:7895119-8080909
19,19:7953390-8327305
19,19:7968728-8373240
19,19:7985201-8408146
19,19:7991603-8469318
19,19:8023463-8503901
19,19:8073613-8553998
19,19:8271620-8567996
19,19:8367011-8579048
19,19:8373490-8642461
19,19:8428173-8675620
19,19:8478154-8943004
19,19:8509651-9274100
19,19:8554940-9299493
19,19:8575462-9420514
19,19:8585674-9493293
19,19:8645126-9546254
19,19:8920380-9649303
19,19:9251056-9695209
19,19:9296279-9756572
19,19:9402191-9785776
19,19:9434448-9794749
19,19:9523272-9842619
19,19:9638667-9903856
19,19:9671029-9938492
19,19:9715356-9940791
19,19:9759330-9960358
19,19:9793970-10047228
19,19:9841529-10121147
19,19:9862669-10213472
19,19:9920943-10230596
19,19:9938568-10341962
19,19:9945933-10370721
19,19:9964394-10399695
19,19:10070237-10407454
19,19:10196798-10444316
19,19:10216899-10450499
19,19:10244021-10491352
19,19:10362577-10580305
19,19:10381511-10614417
19,19:10400657-10628607
19,19:10415479-10676713
19,19:10444452-10679735
19,19:10461209-10697991
19,19:10501810-10755235
19,19:10596796-10764520
19,19:10623623-10803093
19,19:10654571-10824113
19,19:10677138-10946994
19,19:10683347-10980466
19,19:10713133-11039357
19,19:10762538-11044211
19,19:10764937-11176071
19,19:10812106-11266484
19,19:10828755-11308467
19,19:10947251-11373157
19,19:10982189-11465620
19,19:11039409-11476374
19,19:11071598-11487627
19,19:11200038-11530018
19,19:11274943-11561783
19,19:11309971-11639989
19,19:11406824-11661138
19,19:11466062-11670051
19,19:11478799-11729950
19,19:11488236-11849824
19,19:11531272-11894893
19,19:11594242-11920437
19,19:11649532-11946016
19,19:11661962-11994565
19,19:11670189-12025144
19,19:11832080-12090105
19,19:11877815-12167127
19,19:11908482-12192380
19,19:11925099-12267546
19,19:11959541-12300064
19,19:11998599-12405702
19,19:12035883-12444534
19,19:12098432-12476719
19,19:12175514-12512088
19,19:12203078-12624668
19,19:12273879-12750912
19,19:12305830-12777556
19,19:12428291-12792716
19,19:12460185-12807457
19,19:12490003-12834825
19,19:12540521-12845589
19,19:12636184-12859137
19,19:12754089-12985765
19,19:12777614-12992282
19,19:12798867-12997995
19,19:12810008-13030090
19,19:12841454-13044851
19,19:12847953-13055303
19,19:12873817-13064456
19,19:12986025-13068050
19,19:12995237-13209610
19,19:13001840-13213975
19,19:13033293-13228381
19,19:13049392-13251961
19,19:13056669-13261197
19,19:13064972-13265722
19,19:13106422-13734804
19,19:13209847-13874110
19,19:13215716-13889276
19,19:13228917-13943044
19,19:13254872-13947173
19,19:13261229-13947331
19,19:13317256-13947473
19,19:13842574-14041692
19,19:13875346-14072254
19,19:13906274-14117851
19,19:13945330-14163743
19,19:13947254-14185874
19,19:13947401-14201848
19,19:13993161-14228896
19,19:14042000-14247768
19,19:14072350-14316999
19,19:14142560-14481008
19,19:14183348-14519537
19,19:14198652-14530192
19,19:14202500-14582679
19,19:14230321-14606944
19,19:14247991-14676792
19,19:14416270-14682874
19,19:14491313-14721969
19,19:14519631-14889353
19,19:14543865-14946188
19,19:14588572-15236596
19,19:14625582-15311792
19,19:14676890-15443356
19,19:14693896-15459228
19,19:14729929-15529952
19,19:14903302-15560762
19,19:15225795-15575382
19,19:15270444-15609767
19,19:15347647-15663128
19,19:15456879-15773635
19,19:15464196-15807984
19,19:15532319-15975714
19,19:15562435-16008930
19,19:15579456-16213813
19,19:15619304-16269386
19,19:15751707-16284336
19,19:15783567-16302857
19,19:15962803-16346160
19,19:15988833-16438685
19,19:16177831-16582896
19,19:16222439-16653341
19,19:16272179-16655625
19,19:16296191-16683193
19,19:16308389-16771253
19,19:16435628-16800840
19,19:16466050-16991164
19,19:16607122-17003417
19,19:16653434-17137625
19,19:16660642-17186435
19,19:16685718-17325346
19,19:16771938-17330638
19,19:16940211-17340028
19,19:16999671-17356749
19,19:17003758-17398455
19,19:17160539-17445638
19,19:17186591-17453544
19,19:17326155-17488159
19,19:17337013-17503093
19,19:17342692-17516457
19,19:17359985-17544533
19,19:17402940-17559376
19,19:17445729-17632097
19,19:17462257-17664648
19,19:17502238-17693971
19,19:17513748-17845325
19,19:17516531-17899377
19,19:17546318-17923891
19,19:17579578-17932383
19,19:17634110-17958880
19,19:17666403-17974962
19,19:17830051-18005983
19,19:17858527-18054800
19,19:17905637-18110889
19,19:17927321-18124911
19,19:17935589-18262502
19,19:17970685-18288927
19,19:17982782-18314884
19,19:18043825-18366229
19,19:18062102-18385319
19,19:18111941-18392432
19,19:18169805-18434084
19,19:18263928-18480760
19,19:18303992-18499986
19,19:18318771-18508427
19,19:18367908-18549111
19,19:18390563-18632937
19,19:18417040-18654887
19,19:18451397-18680197
19,19:18485541-18718551
19,19:18501954-18781309
19,19:18529674-18893004
19,19:18552229-18979045
19,19:18642423-19057640
19,19:18668572-19170563
19,19:18682540-19223697
19,19:18747775-19249322
19,19:18794487-19314233
19,19:18942747-19384178
19,19:19010323-19469563
19,19:19101697-19619740
19,19:19174808-19646885
19,19:19229978-19729725
19,19:19256376-19739739
19,19:19366451-19754476
19,19:19386827-19774502
19,19:19496635-19794318
19,19:19623227-19843906
19,19:19672522-19887232
19,19:19734477-19945736
19,19:19740285-20006656
19,19:19756007-20046384
